orderNumber,customerName,customerAddressLine1,customerPostalCode,customerLocation,customerCity,customerState,customerCountry,warehouseCode,productName,quantityOrdered,priceEach,employeeNumber,officeCode,officeLocation,officeCity,officeState,officeCountry,officePostalCode
10222,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,d,"The Queen Mary",31,81.43,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10222,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,d,"The Schooner Bluenose",31,58.67,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10222,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,d,"The Titanic",38,84.14,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10222,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,d,"The USS Constitution Ship",36,69.39,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1900s Vintage Tri-Plane",23,68.10,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1928 British Royal Navy Airplane",34,87.54,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1928 Ford Phaeton Deluxe",20,66.73,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,c,"1930 Buick Marquette Phaeton",41,41.02,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1936 Harley Davidson El Knucklehead",28,58.75,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1960 BSA Gold Star DBD34",38,60.94,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1969 Harley Davidson Ultimate Chopper",37,80.39,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1996 Moto Guzzi 1100i",47,110.61,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1997 BMW F650 ST",21,90.90,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"1997 BMW R 1100 S",32,104.81,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"2003 Harley-Davidson Eagle Drag Bike",49,189.79,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"American Airlines: B767-300",25,84.03,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"ATA: B757-300",29,113.90,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"F/A 18 Hornet 1/72",26,79.20,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10223,"Australian Collectors, Co.","636 St Kilda Road",3004,"Melbourne,Victoria,Australia,3004",Melbourne,Victoria,Australia,a,"P-51-D Mustang",47,67.58,1611,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"1957 Vespa GS150",38,57.20,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"1974 Ducati 350 Mk3 Desmo",30,94.91,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"1982 Ducati 900 Monster",37,60.26,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"1982 Ducati 996 R",43,37.01,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"2002 Suzuki XREO",43,141.58,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10224,"Daedalus Designs Imports","184, chaussée de Tournai",59000,"Lille,France,59000",Lille,NULL,France,a,"2002 Yamaha YZR M1",50,81.36,1370,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1948 Porsche 356-A Roadster",47,71.61,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1956 Porsche 356A Coupe",40,130.60,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1957 Corvette Convertible",35,135.41,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1961 Chevrolet Impala",46,77.61,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1968 Dodge Charger",25,101.00,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1968 Ford Mustang",27,157.60,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1969 Dodge Charger",21,100.19,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1969 Dodge Super Bee",37,69.96,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1970 Plymouth Hemi Cuda",37,64.64,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1971 Alpine Renault 1600s",24,51.43,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1976 Ford Gran Torino",27,119.06,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1982 Lamborghini Diablo",42,34.74,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1992 Ferrari 360 Spider red",43,162.57,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10225,"Vida Sport, Ltd","Grenzacherweg 237",1203,"Genève,Switzerland,1203",Genève,NULL,Switzerland,b,"1993 Mazda RX-7",32,116.06,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1948 Porsche Type 356 Roadster",46,122.91,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1965 Aston Martin DB5",38,108.26,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1966 Shelby Cobra 427 S/C",36,47.79,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1970 Chevy Chevelle SS 454",21,65.41,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1995 Honda Civic",24,129.45,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"1999 Indy 500 Monte Carlo SS",24,125.40,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10226,"Collectable Mini Designs Co.","361 Furth Circle",91217,"San Diego,CA,USA,91217","San Diego",CA,USA,b,"2002 Chevy Corvette",48,95.30,1166,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1911 Ford Town Car",28,59.93,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1917 Grand Touring Sedan",26,136.00,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1917 Maxwell Touring Car",33,99.21,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1928 Mercedes-Benz SSK",29,146.81,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1932 Alfa Romeo 8C2300 Spider Sport",34,87.43,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1932 Model A Ford J-Coupe",46,118.23,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1936 Mercedes Benz 500k Roadster",27,34.88,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1936 Mercedes-Benz 500K Special Roadster",31,50.14,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1937 Lincoln Berline",25,85.27,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1938 Cadillac V-16 Presidential Limousine",24,39.42,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,c,"1939 Chevrolet Deluxe Coupe",42,27.22,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,b,"1949 Jaguar XK 120",47,84.51,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,b,"1952 Citroen-15CV",33,102.17,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,b,"1957 Ford Thunderbird",37,70.56,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10227,"Saveley & Henriot, Co.","2, rue du Commerce",69004,"Lyon,France,69004",Lyon,NULL,France,b,"1969 Chevrolet Camaro Z28",40,78.76,1337,4,"Paris,France,75017",Paris,NULL,France,75017
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,c,"18th Century Vintage Horse Carriage",31,100.53,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,c,"1913 Ford Model T Speedster",24,101.31,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,c,"1934 Ford V8 Coupe",45,57.46,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,c,"1936 Chrysler Airflow",33,84.73,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,d,"1940 Ford Pickup Truck",32,100.34,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10228,"Cambridge Collectables Co.","4658 Baden Av.",51247,"Cambridge,MA,USA,51247",Cambridge,MA,USA,b,"1952 Alpine Renault 1300",29,214.30,1188,2,"Boston,MA,USA,02107",Boston,MA,USA,02107
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1926 Ford Fire Engine",28,53.48,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,c,"1939 Cadillac Limousine",39,43.77,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1940s Ford truck",41,119.87,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1954 Greyhound Scenicruiser",23,49.78,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1957 Chevy Pickup",36,95.99,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,b,"1958 Chevy Corvette Limited Edition",33,34.65,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1958 Setra Bus",25,110.70,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,b,"1962 LanciaA Delta 16V",50,138.88,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1962 Volkswagen Microbus",48,115.01,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1964 Mercedes Tour Bus",26,104.32,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1980’s GM Manhattan Express",25,78.97,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,b,"1982 Camaro Z28",50,91.04,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,b,"1992 Ferrari 360 Spider red",22,157.49,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10229,"Mini Gifts Distributors Ltd.","5677 Strong St.",97562,"San Rafael,CA,USA,97562","San Rafael",CA,USA,d,"1996 Peterbilt 379 Stake Bed with Outrigger",30,52.36,1165,1,"San Francisco,CA,USA,94080","San Francisco",CA,USA,94080
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,d,"1950's Chicago Surface Lines Streetcar",46,59.03,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,d,"1962 City of Detroit Streetcar",43,57.41,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,b,"1969 Corvair Monza",43,128.42,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,b,"1970 Dodge Coronet",36,47.40,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,b,"1970 Triumph Spitfire",42,142.18,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,b,"1992 Porsche Cayenne Turbo Silver",45,99.36,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,b,"1998 Chrysler Plymouth Prowler",49,153.91,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10230,"Blauer See Auto, Co.","Lyonerstr. 34",60528,"Frankfurt,Germany,60528",Frankfurt,NULL,Germany,d,"Diamond T620 Semi-Skirted Tanker",34,100.70,1504,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10231,"CAF Imports","Merchants House",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,b,"1969 Ford Falcon",49,147.07,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10231,"CAF Imports","Merchants House",28023,"Madrid,Spain,28023",Madrid,NULL,Spain,b,"2001 Ferrari Enzo",42,193.25,1702,4,"Paris,France,75017",Paris,NULL,France,75017
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"18th century schooner",46,113.06,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,c,"1903 Ford Model A",22,133.86,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,c,"1904 Buick Runabout",23,78.12,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"Collectable Wooden Train",48,97.81,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"Pont Yacht",24,48.59,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"The Mayflower",26,84.88,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"The Queen Mary",35,81.43,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10232,giftsbymail.co.uk,"Garden House","PO31 7PJ","Cowes,Isle of Wight,UK,PO31 7PJ",Cowes,"Isle of Wight",UK,d,"The Titanic",48,86.15,1501,7,"London,UK,EC2N 1HN",London,NULL,UK,"EC2N 1HN"
10233,"Tekni Collectables Inc.","7476 Moss Rd.",94019,"Newark,NJ,USA,94019",Newark,NJ,USA,c,"1912 Ford Model T Delivery Wagon",40,70.81,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10233,"Tekni Collectables Inc.","7476 Moss Rd.",94019,"Newark,NJ,USA,94019",Newark,NJ,USA,d,"The Schooner Bluenose",36,66.00,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10233,"Tekni Collectables Inc.","7476 Moss Rd.",94019,"Newark,NJ,USA,94019",Newark,NJ,USA,d,"The USS Constitution Ship",29,67.94,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",a,"1900s Vintage Bi-Plane",44,67.14,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",c,"1937 Horch 930V Limousine",25,65.09,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",c,"1940 Ford Delivery Sedan",31,78.83,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",c,"1941 Chevrolet Special Deluxe Cabriolet",39,85.75,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",b,"1972 Alfa Romeo GTA",48,118.32,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",a,"1980s Black Hawk Helicopter",50,146.65,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",d,"1999 Yamaha Speed Boat",48,84.30,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",a,"Boeing X-32A JSF",40,45.69,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10234,"Extreme Desk Decorations, Ltd","101 Lambton Quay",NULL,"Wellington,New Zealand",Wellington,NULL,"New Zealand",d,"HMS Bounty",29,83.28,1612,6,"Sydney,Australia,NSW 2010",Sydney,NULL,Australia,"NSW 2010"
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,a,"1900s Vintage Tri-Plane",40,63.03,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,a,"1928 British Royal Navy Airplane",23,89.72,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,c,"1928 Ford Phaeton Deluxe",34,66.73,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,c,"1930 Buick Marquette Phaeton",41,37.09,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,a,"1997 BMW F650 ST",41,90.90,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
10235,"Royal Canadian Collectables, Ltd.","23 Tsawassen Blvd.","T2F 8M4","Tsawassen,BC,Canada,T2F 8M4",Tsawassen,BC,Canada,a,"America West Airlines B757-200",38,92.74,1323,3,"NYC,NY,USA,10022",NYC,NY,USA,10022
